"Table S4: Distance matrix of complete NIRVS sequences, in organisms with multiple identified NIRVS. The ID of the NIRVS (genomic chromosome/scaffold_x) corresponds to those listed in Table S2. Nucleotide distances (% identity) based on ClustalW alignment implemented in Geneious (v10.2.3). Distances >98% are highlighted in green.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRVS ID,NC_035107_42,NC_035107_70,NC_035108_26,NC_035107_31,NC_035107_44,NC_035107_12,NC_035107_1,NC_035109_1,NC_035108_58,NC_035109_50,NC_035109_63,NC_035107_62,NC_035109_61,NC_035109_60,NC_035109_55,NC_035108_70,NC_035109_54,NC_035107_3,NC_035107_6,NC_035107_54,NC_035108_56,NC_035107_18,NC_035108_69,NC_035109_62,NC_035109_51,NC_035107_7,NC_035107_65,NC_035107_52,NC_035108_68,NC_035108_67,NC_035108_5,NC_035108_66,NC_035107_29,NC_035107_41,NC_035107_66,NC_035107_45,NC_035109_65,NC_035109_85,NC_035109_86,NC_035109_87,NC_035108_76,NC_035109_88,NC_035108_77,NC_035107_23,NC_035107_63,NC_035108_80,NC_035107_25,NC_035108_24,NC_035108_23,NC_035107_69,NC_035109_32,NC_035107_61,NC_035109_22,NC_035109_21,NC_035109_27,NC_035109_28,NC_035109_26,NC_035107_8,NC_035109_33,NW_018736686_3,NC_035109_49,NC_035109_66,NC_035109_45,NC_035109_25,NC_035109_24,NC_035109_20,NC_035109_53,NC_035109_44,NC_035108_34,NC_035109_11,NC_035109_12,NC_035107_33,NC_035109_31,NC_035109_30,NC_035107_32,NC_035109_23,NC_035109_29,NC_035108_81,NC_035108_83,NC_035108_86,NC_035108_87,NC_035108_88,NC_035108_89,NC_035107_10,NC_035108_22,NC_035108_21,NC_035108_20,NC_035108_19,NC_035108_18,NC_035109_40,NC_035107_26,NC_035107_28,NC_035107_4,NC_035108_50,NC_035108_37,NC_035108_45,NC_035109_37,NC_035107_19,NC_035107_20,NC_035108_36,NC_035107_46,NC_035108_35,NC_035109_39,NC_035107_11,NC_035109_47,NC_035107_49,NC_035107_30,NC_035108_32,NC_035108_29,NC_035109_7,NC_035109_8,NC_035109_9,NC_035109_10,NC_035108_11,NC_035108_9,NC_035108_52,NC_035108_8,NC_035109_16,NC_035109_14,NC_035109_13,NC_035109_15,NC_035108_6,NC_035108_7,NW_018734985_2,NW_018734985_1,NC_035107_27,NC_035108_73,NC_035109_83,NC_035109_82,NC_035109_74,NC_035109_71,NC_035109_67,NC_035109_75,NC_035109_81,NC_035109_79,NC_035109_76,NC_035109_77,NC_035109_72,NC_035109_73,NC_035109_69,NC_035109_78,NC_035109_84,NC_035109_80,NC_035109_68,NC_035109_70,NC_035108_75,NC_035108_78,NC_035108_74,NC_035109_17,NC_035109_18,NC_035109_3,NW_018736689,NC_035109_4,NC_035109_59,NW_018735670_3,NW_018735421_2,NW_018736212,NC_035107_47,NC_035108_64,NC_035109_56,NW_018735670_1,NC_035108_65,NW_018736703,NW_018734587,NC_035108_57,NC_035108_3,NC_035107_59,NC_035108_55,NC_035107_16,NC_035107_68,NW_018736214,NC_035108_2,NC_035108_71,NC_035108_54,NC_035108_59,NC_035109_57,NC_035107_9,NW_018736262,NC_035108_4,NC_035108_62,NC_035108_60,NC_035108_63,NC_035109_52,NW_018735421_1,NC_035109_58,NW_018735670_2,NW_018735421_3,NC_035107_67,NC_035107_21,NW_018736442_1,NC_035109_38,NC_035108_40,NW_018736442_2,NW_018736442_3,NW_018736357,NC_035109_48,NW_018734666,NC_035108_43,NC_035108_44,NC_035108_79,NC_035108_42,NC_035108_41,NC_035108_39,NC_035108_84,NC_035108_33,NC_035107_14,NC_035109_46,NC_035107_48,NC_035108_46,NC_035108_90,NC_035108_91,NC_035108_82,NC_035108_48,NC_035108_49,NC_035107_13,NC_035107_36,NC_035107_35,NC_035109_36,NC_035107_40,NC_035107_2,NC_035107_43,NC_035107_39,NC_035107_64,NC_035107_56,NC_035107_57,NC_035107_58,NC_035107_38,NC_035107_37,NC_035108_51,NC_035108_53,NC_035109_43,NC_035108_30,NC_035108_31,NC_035107_50,NW_018736113_2,NC_035107_34,NW_018736113_1,NC_035109_42,NC_035109_41,NC_035108_47,NC_035107_55,NC_035108_92,NC_035108_28,NW_018736686_2,NC_035107_22,NC_035108_17,NC_035108_16,NC_035107_53,NC_035108_85,NC_035107_51,NC_035108_38,NC_035109_5,NC_035109_6,NC_035108_12,NC_035107_60,NC_035109_2,NC_035107_15,NC_035108_27,NC_035108_61,NW_018736686_1,NC_035109_34,NC_035107_24,NC_035108_1,NW_018735537_1,NC_035109_64,NC_035108_25,NC_035108_10,NC_035108_13,NW_018735537_2,NC_035108_14,NC_035107_5,NC_035107_17,NC_035108_93,NC_035109_19,NC_035108_72,NC_035109_35,NC_035108_15
NC_035109_15,23.81,23.696,27.273,24.167,23.195,26,0,22.689,24.772,24.902,24.902,24.772,24.641,24.772,24.902,23.596,19.974,25.13,25.554,26.597,26.597,24.772,24.902,24.772,25.545,22.283,22.917,23.75,21.243,20.654,17.043,23.475,22.77,24.085,19.792,24.006,22.816,22.509,22.477,22.936,23.445,23.445,23.604,22.012,22.012,21.377,23.553,23.614,23.562,22.715,22.063,22.846,20.281,21.385,21.802,21.802,22.555,24.381,22.455,24.342,24.476,17.829,27.348,21.687,20.955,21.813,19.713,21.212,21.429,22.222,21.41,24.8,23.077,23.338,21.606,23.338,26.336,23.108,23.108,23.24,23.24,23.24,23.24,24.802,24.711,24.17,24.752,23.904,23.772,23.507,24.046,24.406,24.126,26.998,29.141,25.228,24.538,25.855,25.726,26.197,24.934,23.929,26.117,26.121,22.115,23.747,23.765,22.296,22.222,21.887,21.887,25.457,25.457,36.348,33.827,34.771,0,98.097,98.829,99.262,,67.21,74.745,32.491,31.688,28.919,31.071,35.233,35.247,35.407,34.83,35.566,35.726,35.726,35.407,35.726,35.566,35.887,35.887,35.887,35.745,35.603,36.455,34.934,35.102,32.943,32.943,32.943,23.775,23.775,23.077,25.442,25.041,24.758,24.758,23.81,24.601,24.725,0,27.146,25.61,0,25.196,25.196,25.196,0,25.326,25.326,25.457,31.579,25.243,25.444,26.893,26.11,26.11,26.11,25.979,25.979,0,23.469,23.529,24.125,25.806,0,25.636,25.798,26.626,24.138,26.465,28.07,25.477,24.15,22.191,22.113,23.24,23.622,25.033,25.521,25.521,21.53,23.563,23.666,0,14.615,22.977,24.089,25.191,25.391,24.74,23.691,23.691,23.691,24.873,23.864,23.916,23.916,24.557,23.688,25.427,23.859,23.99,23.99,23.99,23.99,24.12,23.99,24.381,23.338,26.474,26.076,24.19,22.947,24.12,22.207,22.862,25.05,23.013,25.087,25.187,24.496,24.351,26.087,23.615,27.731,20,20.982,23.378,23.858,25.467,29.2,23.077,28.846,27.778,21.583,25.752,23.311,26.08,27.979,25.07,23.514,25.935,26.364,26.349,25.434,22.914,24.125,24.95,25.811,23.698,21.081,23.674,25.969,23.575,26.323,26.486,25.15,26.384
NC_035108_6,21.164,18.137,22.222,25.556,18.601,27,0,17.167,20.833,20.926,20.833,20.833,20.833,20.588,20.778,19.912,19.691,20.147,19.065,21.45,21.304,21.731,21.731,21.271,21.102,0,20.852,0,20.085,18.631,17.842,21.058,21.802,22.019,0,21.13,19.262,21.357,22.766,22.766,20.542,20.542,20.767,18.736,18.736,17.518,21,18.852,21.561,17.806,19.442,20.705,18.96,19.4,20.782,20.75,17.23,21.631,21.176,22.319,22.246,16.024,26.21,19.574,20.759,19.961,19.134,22.335,20.072,21.766,20.152,28.571,19.67,18.938,20.364,20.245,18.855,19.396,19.396,19.396,19.396,19.396,19.396,20.891,22.263,21.201,22.524,19.449,19.76,24.625,20.787,20.741,19.928,23.01,25.46,21.528,20.864,23.517,21.875,22.652,21.256,20,23.899,21.135,20.673,21.124,20.907,18.741,18.895,18.512,18.512,20.584,20.584,32.368,30.154,30.741,31.496,64.195,64.293,72.472,67.21,,90.121,27.81,28.381,24.074,23.942,32.898,30.409,30.604,30.799,30.799,30.994,30.994,31.176,30.994,30.799,30.994,30.994,30.994,30.799,30.799,31.384,33.551,30.994,27.81,27.81,27.81,24.352,24.352,21.321,23.975,26.569,20.438,20.438,25.85,28.571,26.186,0,28.191,23.867,0,21.938,21.846,21.935,20.464,20.567,20.567,20.567,19.898,21.713,20.018,21.285,22.921,22.921,22.921,22.727,22.727,27.397,20.404,19.962,20.308,21.417,18.919,23.077,22.385,20.472,23.103,23.125,24.561,19.474,22.899,19.084,20.122,18.514,23.251,21.437,19.048,19.485,19.091,19.886,20.629,22.376,0,23.569,23.086,23.913,24.561,22.737,24.164,24.164,24.254,28.814,27.523,24.364,24.364,27.632,23.8,20.833,21.553,21.669,21.669,21.669,21.553,21.802,21.553,21.553,22.049,22.321,21.821,25.991,20.846,20.626,21.776,23.512,23.679,20.889,18.635,19.459,21.273,20.351,26.957,19.476,31.933,24.444,26.786,19.209,20.812,23.598,29.2,20.385,28.077,25.556,19.424,21.87,25.338,26.775,21.021,26.852,24.661,25,27.384,25.344,25.893,19.835,23.184,22.414,21.875,23.896,22.005,18.819,24.03,21.751,22.567,23.508,21.28,21.462
NC_035108_7,22.222,22.386,21.212,27.5,23.596,27,0,20.092,22.909,22.987,22.987,22.909,22.909,22.785,23.129,19.85,20.34,22.611,21.473,23.598,23.447,23.424,23.502,23.035,24.194,19.858,24.036,17.949,22.305,20.712,19.843,22.941,24.967,24.459,23.333,23.547,22.889,23.883,24.618,24.618,22.807,22.807,22.967,21.306,21.306,21.25,23.857,22.748,24.017,22.985,22.924,23.653,21.673,22.054,23.888,23.813,22.573,24.623,23.2,23.684,23.661,17.313,26.868,20.474,22.201,21.727,19.713,22.727,21.429,21.886,21.074,23.188,22.629,22.715,22.377,22.636,21.549,23.096,23.096,23.096,23.096,23.096,23.096,24.65,24,23.636,24.604,21.704,21.616,23.881,22.899,22.696,22.292,25.552,28.221,23.404,23.29,24.564,25.027,23.758,23.204,22.166,24.055,23.925,22.596,25.455,23.654,23.051,23.675,23.37,23.37,23.395,23.395,31.56,32.192,32.775,34.085,71.323,71.569,74.354,74.745,90.121,,33.392,32.198,28.366,29.057,33.679,33.965,34.123,34.225,34.281,34.439,34.439,33.807,34.439,34.281,34.648,34.648,34.648,34.507,34.366,34.603,34.299,34.507,31.331,31.331,31.331,24.02,24.02,22.798,25.289,26.016,24.262,24.262,25.17,25.185,26.131,0,25.773,23.917,0,24.266,24.189,24.28,21.097,22.875,22.875,22.952,23.639,24.873,22.878,23.894,25.527,25.527,25.527,25.365,25.365,27.169,23.71,22.464,23.236,25.126,18.919,24.266,23.156,23.545,22.414,24.038,28.947,24.675,23.119,20.846,21.429,22.791,24.252,25.124,24.048,24.311,20.968,24.177,25.142,24.862,9.195,24.885,25.184,25.261,25.08,24.412,24.656,24.656,24.729,25.888,22.654,22.619,22.619,21.307,23.571,25.126,24.083,24.177,24.177,24.177,24.083,24.113,24.177,24.083,23.232,24.197,23.767,23.653,24.344,23.518,21.1,22.575,25.646,23.815,22.878,23.108,25,23.572,28.696,22.48,32.353,25.926,28.571,24.077,20.812,24.766,30,21.154,28.462,27.407,20.863,24.549,27.027,28.405,26.097,26.761,25.135,25.701,27.045,25.311,25.048,22.829,25.903,24.351,25.915,24.955,22.703,22.642,28.391,24.275,25.193,26.406,26.778,23.729
NW_018734985_2,23.81,24.059,22.222,25.278,23.946,21,0,24.028,25.632,25.464,25.632,25.632,25.801,25.464,25.295,22.091,26.476,26.813,26.138,26.307,25.97,26.981,26.981,26.981,27.139,0,25.464,0,22.308,22.635,20.847,26.118,25.872,24.789,0,20.833,21.754,22.991,22.5,23.077,22.718,22.718,22.515,23.529,23.732,23.103,23.091,22.449,21.415,22.335,22.504,22.166,24.103,25.55,25.381,25.381,26.351,26.52,27.579,24.458,24.092,20.566,25.824,26.056,26.476,27.465,24.014,19.192,21.084,26.257,25.174,28.07,21.922,22.091,21.402,21.585,18.929,28.448,28.448,28.621,28.621,28.621,28.621,30.703,25.517,25.69,25.862,24.483,24.483,25.338,28.466,28.473,28.473,30.532,30.462,31.443,28.302,29.554,28.988,30.703,29.503,30.909,31.559,30.189,27.952,28.496,28.597,27.787,26.506,23.339,23.339,25.254,25.254,26.097,26.389,27.778,0,32.692,32.692,32.854,32.491,27.81,33.392,,97.895,68.246,71.404,71.032,70.968,71.505,71.326,71.685,71.147,70.968,70.609,70.968,70.789,70.841,70.968,71.147,70.789,72.043,70.789,71.23,70.968,69.649,69.649,69.649,31.387,31.387,29.167,29.963,30.418,25.926,25.926,25.17,26.667,25.794,0,24.37,27.559,0,25.212,25.212,25.212,0,23.012,23.012,23.012,24.324,24.419,26.236,26.904,25.55,25.55,25.55,25.212,25.212,0,23.689,24.027,23.31,28.571,0,26.804,24.715,25.55,20.821,21.833,21.93,23.609,18.987,23.204,22.897,22.766,24.813,23.777,24.283,24.283,23.75,26.503,23.44,20,0,23.272,22.766,24.115,23.946,23.609,20.812,20.812,20.812,22.024,21.384,23.946,24.138,21.287,24.909,27.984,26.52,26.52,26.52,26.689,26.52,26.52,26.52,26.52,25.169,26.858,26.858,27.798,26.52,25.845,24.474,25.389,24.603,25,25.902,27.446,26.849,25.153,29.13,27.444,26.471,26.667,26.339,25.129,26.904,26.402,30.4,25,21.923,27.037,27.338,26.78,28.041,30.203,26.298,30.423,26.757,28.23,26.818,27.119,23.896,26.342,26.007,26.593,26.678,24.408,25,26.689,24.541,29.313,25.167,27.045,26.801,25.581
NW_018734985_1,24.339,24.059,22.222,25,23.688,21,0,23.81,26.087,25.937,26.087,26.087,26.237,25.937,25.787,22.285,26.987,27.286,25.937,26.087,25.787,26.837,26.837,26.837,27.139,26.154,24.888,22.5,23.232,23.574,20.911,26.118,25.321,24.438,42.857,22.259,22.639,22.797,22.727,22.896,23.633,23.633,23.457,24.515,24.691,24.288,24.519,22.283,22.095,23.308,23.609,23.158,24.431,25.714,25.865,25.865,26.577,26.877,27.14,23.236,22.948,19.794,25.161,25.389,25.637,26.012,24.373,19.192,21.921,25.253,24.615,25.191,21.739,22.789,21.218,21.589,17.857,28.287,28.287,28.44,28.44,28.44,28.44,30.289,27.064,27.217,27.064,25.382,25.382,25.046,28.281,28.463,28.641,29.224,30.769,30.597,28.767,28.758,28.311,30.137,28.767,28.967,31.325,29.68,28.675,28.638,28.889,28.919,27.176,23.449,23.449,24.096,24.096,26.233,26.154,27.385,0,31.889,31.889,31.772,31.688,28.381,32.198,97.895,,68.069,70.872,70.783,70.588,71.224,71.111,71.383,70.906,70.588,70.588,70.747,70.588,70.84,70.952,71.111,70.794,71.905,71.096,70.833,70.952,69.544,69.544,69.544,31.387,31.387,28.299,28.964,29.833,25.879,25.879,25.17,24.742,25.287,0,24.038,26.374,0,25.714,25.714,25.714,0,23.008,23.008,23.008,24.324,24.419,26.996,27.218,24.962,24.962,24.962,24.662,24.662,0,24.712,25.263,23.843,28.571,0,28.139,26.167,25.865,20.147,22.247,23.684,23.238,20.043,23.137,22.917,22.939,24.918,23.688,23.838,23.838,24.786,25.956,23.088,20,30.769,23.688,23.538,24.738,24.588,24.138,21.504,21.504,21.504,23.858,24.893,25.336,25.503,23.913,26.122,28.807,27.778,27.778,27.778,27.928,27.778,27.778,27.928,27.778,26.276,27.778,27.928,27.066,27.027,26.126,26.131,26.957,25,25.884,26.23,27.208,27.397,25.767,28.261,26.484,26.891,26.667,26.786,25.191,27.919,26.168,30.4,24.231,21.923,26.667,28.417,26.657,28.378,29.07,26.23,30.141,27.297,29.206,27.273,26.556,24.47,26.119,26.418,28.2,25.821,24.776,27.154,27.027,24.963,28.763,26.409,26.895,26.08,26.183
NC_035107_27,22.222,22.876,19.192,26.111,24.438,27,0,22.798,24.164,24.056,24.164,24.164,24.164,24.056,23.732,22.285,24.164,25.243,23.625,24.488,24.38,24.056,24.056,24.488,27.544,28.723,24.192,23.188,23.435,23.758,21.602,25.443,25.228,24.751,39.535,24.564,25.351,24.138,24.077,23.596,25.168,25.168,25.168,24.664,24.832,24.679,24.349,21.159,22.031,22.535,23.784,23.568,22.956,24.36,24.432,24.432,26.005,26.242,24.913,23.355,23.003,20.823,26.348,26.379,26.537,25.484,22.222,22.222,23.678,27.946,26.51,30,24.943,26.389,24.191,24.703,20.202,27.749,27.749,27.749,27.749,27.749,27.749,28.183,25.215,25.379,25.802,24.015,23.899,22.82,26.295,26.609,27.201,28.321,30.154,29.63,26.936,27.145,27.14,30.372,27.154,29.219,28.744,27.674,28.434,27.695,27.011,27.85,26.429,24.052,24.052,22.618,22.618,30.41,28.571,29.231,0,27.925,28.035,29.038,28.919,24.074,28.366,68.246,68.069,,78.936,70.609,70.27,70.588,70.106,70.429,70.429,70.111,69.952,70.27,70.27,69.848,69.954,70.106,69.954,70.41,69.435,70.248,70.106,71.173,71.173,71.173,30.414,30.414,28.028,29.521,28.618,22.248,22.248,22.449,25.561,26.332,0,24.047,26.24,0,24,24,24,21.29,22.811,22.703,22.703,23.881,25.416,23.778,25.622,23.568,23.676,23.568,23.351,23.351,24.719,25.179,25.189,24.59,25.714,28.07,27.699,26.391,27.296,22.359,23.207,22.807,22.407,22.088,23.944,23.659,23.625,25.512,23.193,24.919,24.919,21.293,26.801,25.027,22.034,7.143,22.762,22.762,24.779,24.944,23.193,22.486,22.486,22.486,22.843,25.191,24.48,24.64,22.623,25.881,24.826,24.622,24.622,24.622,24.514,24.514,24.622,24.622,24.514,25.235,25.576,25.917,25,26.043,24.838,26.518,28.63,24.405,27.096,23.507,24.462,25.168,24.596,29.565,25.948,26.891,26.667,25.893,25.439,24.873,24.533,24.8,26.923,20.385,28.148,25.899,25.383,26.689,27.575,28.816,30.141,25.946,30.841,26.818,26.556,28.324,26.219,25.914,28.2,26.667,25.494,26.486,25.755,24.666,26.018,25.522,24.759,24.826,25.962
NC_035108_73,25.397,24.346,21.212,26.111,25.14,29,0,24.745,24.544,24.437,24.544,24.544,24.544,24.437,24.009,22.659,24.759,25.723,25.295,26.152,26.045,25.295,25.295,25.509,27.193,29,26.159,24,23.847,24.464,23.058,26.582,25.358,25.967,28.571,21.821,23.901,24.596,24.324,24.165,24.585,24.585,24.751,24.419,24.585,24.611,25.645,23.077,22.601,23.184,24.275,24.597,23.404,24.694,26.208,26.208,28.989,25.966,27.055,24.013,23.576,22.365,27.328,25.406,26.045,23.338,21.505,20.455,25.17,25.589,25.255,30.12,23.761,23.416,22.251,23.58,17.845,27.411,27.411,27.538,27.538,27.538,27.538,27.485,26.563,26.539,27.134,24.939,24.945,24.119,24.741,24.702,25.786,26.454,27.385,25.743,24.81,25.193,25.951,26.847,24.81,25.945,26.85,25.635,27.711,26.706,27.068,26.954,26.241,23.606,23.606,22.235,22.235,29.889,28.821,29.694,0,29.934,30.044,30.989,31.071,23.942,29.057,71.404,70.872,78.936,,70.435,71.065,71.224,70.827,71.383,71.065,70.747,70.747,70.906,70.906,70.571,70.677,70.827,70.677,71.128,70.266,70.376,70.827,69.381,69.381,69.381,31.144,31.144,28.028,30.015,28.618,22.171,22.171,19.048,22.707,26.242,0,20.461,25.306,0,22.019,22.019,22.019,21.935,21.16,21.267,21.267,23.881,25.87,24.174,26.208,25.134,25.242,25.134,25.242,25.242,22.472,25.179,25.027,24.338,24.286,21.053,27.565,26.299,27.038,21.13,21.458,25.439,22.908,21.23,22.414,21.981,21.758,23.465,21.436,24.223,24.223,20.818,25.628,24.223,27.119,6.25,21.758,22.508,23.119,23.222,23.58,21.267,21.267,21.267,18.782,21.642,22.821,22.979,19.936,24.127,24.547,24.356,24.356,24.356,24.249,24.249,24.356,24.356,24.249,24.767,25.632,26.204,26.684,26.349,25.322,25.316,27.071,22.817,26.853,25.933,26.154,25.168,24.237,27.826,25.145,27.731,27.407,26.786,24.493,26.904,24.766,28,25,25,27.037,26.619,26.329,28.716,28.405,26.061,30.704,24.054,31.075,26.591,29.461,24.085,27.843,26.068,28,26.923,24.776,27.387,25.82,24.97,25.618,25.576,25.772,25.105,25.372
NC_035109_83,24.868,24.515,31.313,25.278,24,27,0,24.719,26.333,26.167,26.333,26.333,26.333,26.167,25.833,23.408,26.833,27.167,25.333,26,25.667,26.667,26.667,27,27.106,25,24.333,17.949,23.44,23.038,19.165,25.152,22.756,25,53.846,22.948,23.833,25.72,25.97,25.97,25.442,25.442,25.442,24.735,24.912,25.833,26.167,24.251,22.91,23.913,24.415,24.582,23.818,25.418,25.753,25.753,27.379,27.212,26.825,27.069,26.678,23.393,26.544,25.167,26,25.333,24.014,18.687,22.963,25.945,25.753,28.462,25.5,23.167,24.37,25.667,20.093,30.153,30.153,30.324,30.324,30.324,30.324,31.017,30.153,30.153,29.983,28.279,28.109,25.094,28.632,28.814,29.167,27.797,26.974,30.337,27.966,27.797,27.288,28.814,27.288,29.219,30.07,28.644,29.412,28.983,27.458,27.966,27.721,26.094,26.094,24.623,24.623,29.249,26.93,27.959,0,35.233,35.406,35.306,35.233,32.898,33.679,71.032,70.783,70.609,70.435,,99.304,99.304,98.957,99.13,98.609,98.261,98.435,98.957,98.957,98.09,98.261,97.913,98.783,97.913,97.445,98.087,97.739,73.358,73.358,73.358,30.9,30.9,31.765,32.993,28.205,24.937,24.937,25.85,25.907,25.585,0,21.222,27.093,0,22.575,22.575,22.575,0,21.405,21.405,21.572,0,23.626,24.565,27.258,25.753,25.753,25.753,25.753,25.753,0,25.323,24.247,23.79,0,0,26.247,24.832,26.087,25.061,26.351,25.439,23.167,20.726,24.803,23.693,22.667,24.833,22.833,23.333,23.333,22.747,24.667,21.167,0,16.667,24,24.167,23.5,23.333,23.667,20.401,20.401,20.401,24.873,25.431,25.042,25.21,22.545,26.711,27.857,26.878,26.878,26.878,26.711,26.878,26.878,26.878,26.711,26.878,26.21,26.043,25.143,26.21,25.209,26.007,27.015,24.802,25.719,25.105,26.346,27.425,26.538,30.87,28.548,27.311,26.667,28.125,27.907,32.487,26.636,27.6,26.538,27.308,29.259,27.338,26.131,29.392,29.01,29.636,28.451,29.189,31.776,27.727,27.801,27.168,29.187,26.534,27.4,26.534,27.188,27.767,26.777,23.762,26.49,27.183,27.393,24.834,25.123
NC_035109_82,24.868,24.464,31.313,25,24.465,27,0,24.719,27.523,27.37,27.523,27.523,27.523,27.37,27.064,23.783,27.064,27.37,25.994,27.37,27.064,27.523,27.523,27.829,28.44,25,24.159,17.949,23.272,22.818,20.482,26.143,23.077,25.076,53.846,22.962,24.159,25.528,25.632,25.632,25.618,25.618,25.618,24.735,24.912,25.076,26.806,24.523,23.279,23.773,24.233,25.153,24.768,26.227,26.074,26.074,27.412,26.799,26.825,27.414,27.013,23.393,26.171,25.273,25.994,25.117,24.014,18.939,22.716,25.758,24.961,28.462,25.076,23.089,23.774,25.076,20.149,31.201,31.201,31.357,31.357,31.357,31.357,31.211,29.953,29.953,29.953,28.393,28.237,25.417,29.112,29.193,29.538,28.261,28,30.337,28.416,28.151,27.795,29.969,28.416,29.219,30.293,29.503,28.916,28.527,27.981,27.64,27.57,25.617,25.617,24.731,24.731,29.249,27.316,28.257,0,35.703,35.703,35.102,35.247,30.409,33.965,70.968,70.588,70.27,71.065,99.304,,99.364,99.046,99.205,98.41,98.41,97.456,99.046,99.046,97.937,98.092,98.092,98.887,98.092,97.841,97.739,97.933,73.588,73.588,73.588,30.9,30.9,31.56,33.549,28.715,24.937,24.937,26.531,25.389,25.329,0,20.9,26.872,0,23.62,23.62,23.62,0,21.779,21.779,21.933,32,23.923,25.681,28.374,25.307,25.307,25.307,25.307,25.307,0,25.21,24.387,24,27.027,0,26.03,24.708,25.46,24.816,26.351,25.439,23.853,21.154,25.591,24.39,22.783,24.959,23.547,24.006,24.006,23.605,25.141,22.018,0,16.667,24.006,24.312,24.006,23.853,24.465,20.092,20.092,20.092,25.381,25.431,24.538,24.706,21.818,26.806,28.27,27.106,27.259,27.259,27.106,27.259,27.259,27.259,27.106,26.493,27.259,27.106,24.857,26.646,26.034,25.671,27.015,24.405,26.23,24.915,25.799,28.612,28.344,30.87,27.718,27.311,26.667,28.125,28.287,32.487,26.402,27.6,26.538,27.308,28.889,27.338,26.728,29.392,28.904,29.027,28.451,29.189,31.542,27.727,27.593,27.168,28.919,26.332,27.4,26.636,27.648,27.955,27.466,24.697,26.9,27.383,26.515,25.38,25.641
NC_035109_74,24.339,24.464,30.303,25.278,24.465,27,0,24.438,27.37,27.217,27.37,27.37,27.37,27.217,26.911,23.408,26.758,27.064,25.841,27.217,26.911,27.37,27.37,27.676,28.44,25,24.312,17.949,23.44,22.971,20.654,26.325,23.265,25.229,53.846,23.128,24.159,25.72,25.801,25.801,25.795,25.795,25.795,24.912,25.088,25.229,26.966,23.978,22.951,23.62,24.08,24.693,24.303,25.767,25.767,25.767,27.718,26.953,26.825,26.897,26.51,23.393,26.333,25.585,26.3,25.429,23.656,19.192,23.21,25.926,25.116,28.462,25.076,23.089,23.774,25.076,20.522,30.733,30.733,30.889,30.889,30.889,30.889,31.056,29.797,29.797,29.797,28.237,28.081,25.232,29.301,29.348,29.703,28.416,28.308,30.712,28.571,28.314,27.95,30.28,28.571,29.471,30.465,29.814,28.675,28.213,27.822,27.484,27.259,25.617,25.617,24.731,24.731,29.447,27.473,28.414,0,35.861,35.861,35.306,35.407,30.604,34.123,71.505,71.224,70.588,71.224,99.304,99.364,,99.682,99.841,98.728,98.41,97.774,99.364,99.364,98.254,98.41,98.728,99.205,98.728,98.339,98.087,98.569,74.086,74.086,74.086,31.144,31.144,31.206,33.225,28.381,25.189,25.189,26.531,25.907,25.329,0,21.222,26.872,0,23.313,23.313,23.313,0,21.319,21.319,21.472,32,23.923,25.875,28.374,25,25,25,25,25,0,25.378,24.54,24.182,27.027,0,26.464,24.875,25.92,24.816,26.126,25.439,23.242,20.513,24.409,23.345,22.324,24.631,23.242,23.547,23.547,23.176,25.424,21.713,0,16.667,24.006,24.312,23.853,23.7,24.159,19.939,19.939,19.939,24.365,25,24.538,24.706,22.182,26.485,28.059,27.106,27.259,27.259,27.106,27.259,27.259,27.259,27.106,26.493,27.106,26.953,24.857,26.493,25.881,25.503,26.797,24.206,25.738,24.915,25.553,28.329,28.025,31.304,28.025,26.891,26.667,28.571,28.287,31.98,26.869,27.6,26.538,27.308,29.259,27.698,26.575,29.054,29.07,28.875,28.451,29.189,31.776,27.727,28.008,27.168,28.919,26.332,27.6,26.636,27.11,27.767,27.618,24.545,27.356,26.929,26.667,25.076,25.943
